pmc,repoIDcount
PMC4156989,4
PMC4393058,8
PMC3983035,4
PMC3904972,4
PMC3958511,16
PMC4210122,3
PMC3982252,8
PMC4381656,4
PMC4561369,8
PMC4739640,10
PMC4742191,5
PMC4514860,2
PMC4581687,6
PMC4533315,2
PMC4511330,2
PMC4895785,4
PMC5118876,24
PMC5260788,4
PMC5062749,23
PMC4991454,6
PMC5029693,4
PMC5349991,103
PMC5352069,18
PMC5356732,6
PMC5153289,3
PMC4783079,26
PMC5288949,30
PMC5568075,6
PMC5539290,7
PMC5828654,2
PMC5571553,6
PMC5622488,7
PMC5534309,1
PMC5783520,4
PMC5776944,11
PMC5689641,33
PMC5739604,2
PMC5398559,5
PMC5309775,17
PMC5435710,3
PMC5667422,7
PMC5792719,2
PMC6215657,4
PMC5756345,14
PMC6245590,5
PMC6101016,6
PMC6143951,5
PMC6021270,2
PMC6218583,6
PMC5793169,5
PMC6218786,4
PMC6169585,13
PMC5921217,2
PMC5962856,4
PMC6144915,1
PMC6313174,13
PMC5823624,9
PMC5975616,5
PMC6163007,4
PMC5797448,11
PMC5865181,23
PMC6430724,3
PMC6509866,8
PMC6404310,21
PMC6331073,3
PMC6481100,7
PMC6471985,12
PMC6477516,5
PMC6507356,10
PMC6345189,3
PMC6497041,5
PMC6525996,4
PMC5743364,4
PMC6360383,4
PMC5893961,2
PMC3572439,7
PMC3813628,7
PMC4147902,12
PMC4422105,11
PMC6095522,35
PMC6370974,29
PMC3813628,7
PMC5237151,12
PMC6441306,1
PMC6430771,1
PMC4207010,2
PMC4636410,1
PMC5016939,4
PMC5241709,354
PMC5637235,2
PMC6128690,5
PMC6128690,5
PMC6128690,5
PMC2844038,1
PMC2994899,17
PMC3541987,10
PMC5120489,4
PMC6013423,6
PMC6530124,8
PMC6428878,4
PMC6463338,3
PMC3326571,10
PMC5045386,5
PMC5241709,354
PMC5893414,3
PMC4288975,5
PMC4947707,8
PMC5241709,354
PMC5623795,16
PMC6174346,3
PMC6125427,1
PMC6358763,2
PMC6152978,11
PMC3573008,17
PMC4404593,22
PMC4444269,7
PMC3585365,15
PMC5363240,2
PMC3576279,2
PMC3907407,3
PMC4653079,1
PMC5351660,48
PMC5540823,2
PMC5835954,21
PMC6550133,5
PMC3576279,2
PMC4053081,1
PMC4081507,5
PMC3954698,13
PMC5351660,48
PMC5536358,2
PMC5638936,6
PMC6550133,5
PMC6441875,16
PMC6375558,4
PMC4349868,3
PMC4586137,2
PMC5129911,4
PMC5540823,2
PMC5752448,54
PMC5587550,7
PMC6245378,13
PMC6053505,4
PMC6205074,15
PMC6247677,1
PMC5915122,59
PMC6603413,7
PMC6582497,2
PMC6370713,2
PMC6594799,16
PMC6439275,8
PMC4330396,7
PMC5709059,1
PMC6325628,1
PMC6068440,2
PMC6380039,3
PMC6172730,8
PMC6609629,6
PMC5796193,51
PMC5717538,15
PMC3817189,6
PMC4690029,5
PMC4512160,8
PMC6085123,3
PMC6492344,6
PMC6154804,7
PMC4037839,1
PMC3907407,3
PMC3954698,13
PMC5073891,5
PMC4909706,2
PMC5351660,48
PMC5495572,1
PMC5587550,7
PMC6053505,4
PMC5915122,59
PMC6199250,2
PMC6579967,7
PMC6443015,30
PMC5963917,5
PMC3750042,9
PMC5233813,14
PMC5903674,4
PMC5868185,1
PMC6642133,6
PMC6582684,5
PMC6528355,3
PMC5774763,2
PMC6052538,1
PMC5566477,5
PMC5764997,12
PMC6624895,20
PMC6585056,6
PMC6292578,4
PMC3046480,4
PMC5606996,10
PMC6028428,38
PMC3091721,1
PMC3424966,4
PMC6637535,1
PMC4863871,7
PMC6289111,2
PMC6423290,4
PMC2712686,3
PMC6336631,8
PMC6404613,2
PMC6399847,39
PMC6528355,3
PMC6558402,5
PMC3461168,2
PMC4279952,1
PMC6371971,5
PMC6170179,4
PMC6307967,6
PMC2614496,1
PMC3111461,4
PMC3065290,2
PMC3173487,5
PMC3189939,2
PMC3568710,6
PMC3431293,36
PMC3252372,7
PMC3645958,6
PMC3980263,21
PMC3708931,5
PMC3833980,6
PMC4083401,7
PMC4462401,2
PMC4457348,21
PMC4317393,6
PMC3990524,5
PMC4198193,6
PMC4194441,3
PMC4531169,5
PMC4404593,22
PMC4741623,1
PMC4382191,2
PMC5041498,7
PMC4989060,3
PMC5118876,24
PMC4884081,2
PMC5480187,2
PMC5793160,3
PMC5216590,18
PMC5248564,11
PMC5647101,1
PMC5520050,2
PMC5700969,20
PMC5799715,2
PMC5432325,2
PMC5570484,10
PMC5605537,6
PMC5924487,94
PMC6028180,2
PMC6148239,10
PMC5816075,15
PMC6231216,10
PMC6169585,13
PMC6341808,4
PMC6109654,2
PMC5773092,39
PMC6057440,11
PMC6399893,6
PMC6393505,33
PMC6553445,12
PMC3091323,2
PMC2996977,1
PMC2978361,3
PMC3262844,1
PMC3159973,13
PMC3197683,4
PMC3306746,4
PMC3548698,1
PMC3527831,1
PMC3501570,2
PMC3553984,5
PMC3531492,3
PMC3280306,1
PMC3296693,29
PMC3468600,2
PMC4131762,4
PMC3682729,5
PMC3873243,1
PMC3567112,1
PMC6505400,5
PMC4168288,3
PMC4236720,6
PMC4086105,3
PMC4267662,1
PMC4074118,3
PMC4153650,1
PMC4557482,2
PMC4392602,3
PMC4548209,3
PMC4506538,4
PMC4768346,4
PMC4702768,1
PMC4702811,8
PMC4756855,8
PMC4687632,3
PMC4977763,6
PMC5035144,4
PMC4710197,1
PMC4914117,7
PMC5672850,4
PMC5850798,4
PMC5413951,6
PMC5591189,2
PMC5416769,3
PMC5215400,4
PMC5574374,7
PMC5481429,135
PMC6039463,1
PMC6281667,1
PMC6327227,4
PMC5808782,4
PMC6029583,198
PMC6245571,2
PMC6242954,1
PMC5961348,3
PMC6323934,27
PMC6004359,1
PMC5774112,1
PMC6028428,38
PMC6515928,5
PMC6531832,1
PMC6505044,1
PMC3637549,12
PMC6349190,6
PMC6509871,6
PMC6377618,2
PMC6588910,3
PMC6510231,2
PMC4051163,18
PMC5899096,1
PMC3282832,2
PMC4411044,3
PMC5482637,11
PMC6341070,11
PMC6172278,4
PMC2787624,2
PMC3239203,1
PMC4431439,8
PMC5372308,22
PMC4840290,2
PMC6354571,2
PMC4219025,14
PMC5964635,34
PMC6421592,34
PMC5241709,354
PMC4748123,3
PMC4674855,14
PMC4748123,3
PMC6478432,5
PMC6452176,2
PMC4468608,26
PMC4642938,8
PMC4465371,6
PMC6030502,4
PMC6130801,9
PMC6639075,4
PMC4784905,58
PMC6123817,1
PMC5802734,1
PMC5839854,2
PMC6333964,3
PMC6190727,1
PMC4617321,2
PMC4726811,21
PMC5806106,2
PMC5689641,33
PMC5756380,3
PMC6208116,4
PMC5773092,39
PMC6558898,4
PMC6507369,3
PMC4094786,9
PMC3546844,2
PMC6582368,3
PMC6242972,6
PMC6207068,1
PMC3982124,13
PMC4055047,1
PMC5117530,5
PMC6564691,3
PMC4930593,15
PMC6076422,6
PMC5903354,37
PMC6483252,1
PMC3213685,11
PMC3699833,14
PMC3776951,2
PMC3691135,1
PMC4295333,4
PMC3986379,8
PMC4302028,8
PMC4574318,11
PMC5096314,9
PMC5561593,8
PMC5571984,9
PMC6128809,9
PMC6298676,10
PMC5884799,32
PMC6478921,9
PMC6610624,10
PMC3282104,6
PMC3189962,5
PMC3494444,2
PMC3431293,36
PMC3820164,6
PMC3851566,1
PMC4381576,34
PMC4480900,3
PMC4411098,4
PMC5100999,9
PMC5541269,4
PMC5371267,3
PMC5724806,5
PMC5657599,5
PMC5554449,6
PMC5605674,9
PMC5876455,5
PMC6468894,11
PMC6289431,1
PMC6338368,7
PMC4978735,23
PMC6555133,2
PMC6417085,1
PMC6607449,13
PMC6525259,15
PMC6338776,3
PMC4337736,3
PMC4941276,3
PMC6438035,4
PMC6426952,10
PMC6561741,9
PMC6037600,3
PMC6266978,6
PMC3602036,1
PMC3650110,1
PMC3951239,47
PMC6282832,3
PMC6375558,4
PMC6287878,3
PMC6603225,2
PMC6560732,6
PMC6289111,2
PMC5727606,12
PMC3407792,3
PMC3431293,36
PMC3971351,10
PMC3872828,4
PMC4330344,5
PMC4857283,1
PMC4856318,5
PMC5783504,8
PMC5675621,13
PMC5501792,8
PMC6237603,3
PMC6617387,13
PMC6549322,4
PMC4381911,8
PMC5996294,1
PMC3482243,6
PMC6591808,4
PMC2633354,14
PMC2823708,1
PMC3098084,6
PMC2872883,2
PMC2944782,78
PMC5241709,354
PMC4783079,26
PMC5364645,3
PMC5865181,23
PMC6192980,3
PMC5996306,1
PMC3224690,8
PMC2923530,19
PMC3095337,23
PMC2993539,12
PMC3142134,12
PMC3616870,9
PMC3752443,6
PMC3912489,2
PMC4346958,6
PMC5085655,6
PMC5941492,19
PMC6602261,2
PMC3726780,5
PMC4802306,13
PMC6230589,7
PMC6251624,3
PMC4951352,27
PMC5839972,5
PMC4747401,9
PMC5312347,1
PMC6128923,1
PMC6423323,2
PMC6527554,1
PMC6169238,38
PMC6456714,1
PMC3203354,24
PMC2784322,4
PMC2926781,3
PMC3037905,1
PMC3170308,1
PMC3125784,1
PMC3154950,5
PMC3580500,2
PMC6126837,1
PMC6430904,4
PMC6474637,106
PMC6476005,2
PMC3431293,36
PMC3252372,7
PMC4525222,4
PMC4673097,45
PMC5118876,24
PMC5862298,4
PMC5700969,20
PMC5570484,10
PMC5924487,94
PMC6057440,11
PMC6553445,12
PMC6244416,6
PMC6487024,16
PMC3561265,2
PMC3561265,2
PMC5916943,1
PMC6370974,29
PMC5910432,3
PMC6502852,4
PMC3798402,14
PMC6099720,19
PMC4967938,2
PMC5241709,354
PMC5210651,16
PMC6249886,3
PMC5774019,4
PMC5952104,1
PMC6037659,2
PMC5814463,13
PMC6401565,1
PMC3730340,29
PMC6182182,2
PMC4236720,6
PMC6593351,8
PMC6325149,4
PMC6325149,4
PMC6325149,4
PMC6555741,9
PMC6131861,2
PMC6497041,5
PMC4784905,58
PMC5730358,1
PMC5826253,2
PMC6158497,4
PMC4388501,4
PMC4736279,3
PMC5023176,6
PMC5565950,3
PMC5713364,9
PMC5527282,13
PMC6323934,27
PMC6181428,5
PMC6377665,1
PMC6107967,8
PMC4404582,12
PMC6355773,34
PMC6103260,1
PMC6609730,1
PMC6480617,1
PMC6596879,9
PMC4237438,4
PMC2816999,1
PMC4403444,9
PMC6266061,13
PMC6281177,1
PMC2978222,14
PMC2880990,14
PMC4317235,37
PMC3002992,10
PMC5241709,354
PMC4982335,1
PMC3829810,5
PMC3681798,6
PMC3757356,11
PMC4229886,5
PMC4106635,11
PMC4332506,7
PMC4501668,8
PMC4897750,33
PMC5089765,7
PMC5865379,2
PMC5241709,354
PMC6145694,7
PMC5655620,11
PMC6050336,24
PMC5841757,1
PMC3898495,3
PMC3960194,3
PMC6380339,2
PMC6516184,2
PMC6132976,3
PMC3699833,14
PMC5871750,1
PMC3750042,9
PMC4006814,3
PMC4457140,4
PMC4764899,1
PMC5860179,4
PMC5716752,19
PMC6037048,4
PMC5903674,4
PMC6335505,2
PMC6414202,6
PMC6134797,2
PMC6062501,4
PMC6220289,3
PMC5241709,354
PMC3378883,2
PMC6338756,1
PMC5981198,13
PMC5991767,21
PMC6624255,4
PMC6362931,6
PMC2988752,2
PMC2822948,4
PMC3128407,1
PMC4253449,19
PMC5192825,1
PMC4848536,9
PMC4770430,5
PMC5625664,3
PMC5238785,3
PMC5543131,8
PMC5562855,3
PMC5362412,6
PMC5362488,6
PMC6039062,14
PMC6567499,8
PMC6443015,30
PMC6448130,4
PMC3310226,89
PMC3295383,19
PMC4057906,11
PMC3923667,20
PMC4619244,15
PMC5749873,5
PMC6599044,4
PMC4739640,10
PMC6522071,9
PMC5771622,1
PMC6598397,2
PMC6557555,3
PMC3018144,4
PMC2995812,2
PMC2943477,1
PMC5548003,2
PMC6323934,27
PMC6504952,1
PMC3258120,19
PMC3392050,9
PMC3629368,2
PMC3614979,4
PMC3743918,4
PMC4512094,18
PMC5270233,4
PMC5649521,4
PMC5446886,8
PMC5626774,4
PMC6056940,2
PMC6425360,4
PMC6582683,10
PMC6472794,6
PMC6424468,3
PMC3310226,89
PMC4815425,9
PMC6451134,3
PMC6504234,1
PMC6125479,4
PMC6003567,3
PMC4234063,2
PMC6386666,2
PMC6032531,1
PMC4601526,11
PMC5377416,10
PMC5757177,14
PMC5753510,25
PMC5846654,21
PMC6171011,5
PMC6085698,24
PMC5928629,9
PMC6256359,36
PMC6313181,20
PMC6341845,21
PMC6003936,7
PMC6071531,8
PMC6454777,29
PMC6592002,13
PMC5755453,10
PMC6531841,2
PMC6357167,8
PMC6509059,5
PMC6441875,16
PMC4873291,10
PMC6502805,4
PMC5845630,2
PMC6367568,6
PMC6169238,38
PMC2948500,5
PMC3498283,5
PMC4050037,29
PMC3572080,11
PMC3617101,25
PMC3789736,4
PMC4134506,12
PMC4612409,7
PMC4344335,3
PMC4546193,6
PMC5233813,14
PMC5175245,5
PMC5745747,4
PMC5729446,15
PMC6106857,8
PMC6010713,7
PMC4523937,8
PMC5233813,14
PMC6023947,2
PMC6642133,6
PMC2823619,1
PMC4873291,10
PMC6424805,3
PMC6534380,6
PMC3095361,9
PMC3310226,89
PMC6561741,9
PMC5995366,1
PMC6079013,1
PMC6472405,20
PMC2990707,1
PMC5736353,7
PMC6469124,12
PMC5850160,1
PMC5100025,3
PMC6470328,34
PMC5241709,354
PMC6342984,8
PMC6597610,7
PMC2831002,28
PMC3212519,14
PMC3595988,15
PMC5241709,354
PMC5717538,15
PMC6424977,2
PMC5009873,13
PMC3813628,7
PMC6095522,35
PMC3813628,7
PMC6297764,10
PMC3143137,5
PMC3608085,4
PMC4199761,3
PMC2879562,5
PMC3091413,2
PMC3153161,3
PMC3273790,1
PMC3565545,3
PMC3726509,5
PMC3926842,7
PMC3572115,4
PMC3608605,26
PMC3857773,7
PMC3997969,10
PMC3999940,2
PMC4547403,8
PMC4381533,23
PMC4536608,5
PMC4356438,3
PMC4792578,22
PMC4884948,7
PMC4614546,10
PMC5025263,22
PMC4930593,15
PMC5067006,7
PMC5038951,6
PMC4783079,26
PMC5010371,12
PMC4702063,10
PMC4707541,3
PMC5704640,9
PMC5620011,9
PMC5527452,29
PMC5440822,18
PMC5355157,7
PMC5805516,4
PMC5604135,5
PMC5924487,94
PMC6090666,14
PMC6126192,17
PMC6374894,30
PMC6549075,12
PMC3098101,1
PMC4666461,4
PMC6439315,6
PMC6307823,4
PMC3563414,4
PMC4784905,58
PMC4784907,29
PMC5039700,5
PMC5594519,10
PMC6626003,1
PMC4055564,2
PMC5482637,11
PMC6341070,11
PMC6521097,1
PMC3159465,16
PMC2559821,1
PMC2827470,1
PMC3762865,1
PMC3272649,2
PMC3205061,10
PMC3575836,2
PMC3405133,9
PMC3947960,1
PMC3826632,11
PMC3874416,25
PMC3784448,3
PMC4308845,4
PMC4460625,3
PMC4471934,6
PMC4393144,7
PMC4614546,10
PMC5001207,5
PMC4973361,4
PMC5352069,18
PMC5511860,1
PMC6142385,4
PMC6044374,1
PMC6338618,6
PMC6376193,2
PMC3227660,3
PMC3252372,7
PMC3983035,4
PMC4783079,26
PMC5700969,20
PMC5570484,10
PMC5924487,94
PMC6057440,11
PMC6367568,6
PMC6598247,1
PMC6539531,2
PMC6560143,1
PMC3191490,59
PMC3158465,10
PMC3023460,26
PMC3139609,9
PMC3159013,2
PMC3951239,47
PMC6331340,1
PMC6318327,1
PMC6624880,1
PMC3446318,13
PMC4674855,14
PMC4696313,15
PMC4792578,22
PMC4614546,10
PMC5351668,14
PMC5010371,12
PMC5288949,30
PMC5740937,7
PMC5525255,9
PMC5440822,18
PMC5431047,14
PMC5431987,7
PMC5759208,25
PMC5924487,94
PMC6090421,5
PMC6374894,30
PMC6362261,6
PMC6299080,1
PMC6329864,4
PMC4028808,2
PMC3313997,1
PMC3500172,9
PMC3708161,1
PMC3632110,7
PMC3281066,1
PMC6138721,3
PMC6533294,2
PMC3275581,13
PMC3708174,2
PMC3734304,11
PMC3983271,9
PMC4094554,2
PMC5762571,5
PMC6425043,3
PMC3382432,3
PMC3681505,2
PMC3431293,36
PMC3944460,5
PMC3731661,21
PMC3885809,4
PMC3618031,2
PMC3801104,3
PMC3570548,10
PMC3817189,6
PMC3834187,3
PMC4292938,14
PMC4201705,26
PMC4081075,13
PMC4165585,2
PMC4285951,2
PMC4396063,5
PMC4566848,9
PMC4419353,5
PMC4777777,2
PMC4655963,10
PMC4349737,1
PMC4416884,11
PMC4419520,2
PMC4752763,6
PMC4864813,6
PMC4971923,3
PMC4910592,19
PMC5042545,4
PMC5049784,5
PMC4904406,3
PMC5802506,2
PMC5248456,4
PMC5470975,8
PMC5710886,7
PMC5731960,20
PMC5790518,1
PMC6311951,3
PMC6033870,4
PMC6191969,2
PMC6266061,13
PMC6120974,5
PMC5826382,13
PMC5926793,11
PMC6045675,3
PMC6053364,15
PMC5835954,21
PMC5922379,3
PMC6629000,5
PMC6540576,2
PMC6611226,5
PMC6440946,6
PMC6365947,7
PMC6366826,2
PMC6443015,30
PMC3125740,1
PMC6472405,20
PMC6130049,6
PMC5124223,7
PMC5864890,2
PMC6628997,18
PMC6600551,23
PMC3095337,23
PMC6219670,2
PMC6444760,2
PMC5367891,4
PMC6527552,5
PMC3023460,26
PMC5289558,12
PMC6370818,8
PMC4067306,1
PMC5801893,10
PMC3749938,5
PMC4922640,3
PMC6323855,10
PMC5665482,2
PMC5756272,2
PMC5398917,1
PMC5500396,10
PMC5489534,25
PMC5759208,25
PMC6091482,12
PMC6361843,14
PMC6470426,13
PMC4303109,2
PMC4365540,2
PMC4494966,4
PMC4747411,7
PMC5996185,2
PMC3275581,13
PMC3734304,11
PMC3827056,3
PMC3944248,1
PMC5379972,6
PMC5762571,5
PMC5335706,9
PMC5753474,12
PMC5987921,10
PMC6343358,20
PMC6332792,9
PMC4413257,2
PMC5851116,4
PMC6582545,19
PMC6315372,3
PMC5052684,44
PMC3458843,20
PMC6598981,7
PMC5767049,3
PMC5952865,3
PMC3090009,6
PMC6323855,10
PMC2943622,12
PMC6599044,4
PMC6598981,7
PMC6554968,3
PMC6473048,3
PMC5241709,354
PMC5187891,4
PMC5431532,14
PMC3541987,10
PMC5427900,5
PMC6021328,8
PMC6435891,1
PMC5054499,1
PMC3618321,3
PMC3638713,3
PMC3573008,17
PMC4381576,34
PMC4179553,9
PMC4184836,1
PMC4460970,13
PMC5481486,1
PMC5302936,82
PMC5354734,1
PMC6104177,3
PMC6421058,3
PMC3310226,89
PMC5934637,4
PMC3751779,8
PMC4784905,58
PMC6095522,35
PMC6161274,1
PMC6369254,1
PMC6446352,2
PMC6398239,2
PMC5655880,33
PMC6446352,2
PMC5356873,14
PMC5173369,3
PMC5365227,12
PMC2797084,2
PMC3216894,2
PMC4119353,4
PMC5122378,11
PMC5704640,9
PMC6431438,6
PMC6639383,7
PMC5359376,9
PMC6223059,2
PMC2430022,1
PMC5731916,2
PMC6634971,3
PMC6558181,1
PMC6098220,2
PMC6520409,1
PMC4055246,16
PMC6138725,1
PMC4134506,12
PMC4881437,20
PMC5288152,20
PMC5729446,15
PMC5314952,23
PMC5924487,94
PMC3652821,19
PMC5241709,354
PMC3296693,29
PMC3897719,2
PMC6201363,2
PMC6376042,5
PMC6600551,23
PMC6335449,2
PMC2679144,5
PMC3236847,23
PMC3043379,1
PMC3338421,13
PMC3721473,14
PMC4221091,5
PMC4415602,8
PMC5059877,2
PMC5241709,354
PMC5924487,94
PMC6163198,3
PMC6059353,5
PMC6255906,5
PMC6595389,4
PMC6558455,5
PMC6530022,4
PMC3875446,12
PMC5716378,1
PMC6045654,17
PMC6628020,9
PMC6403395,3
PMC6542125,1
PMC6130801,9
PMC2997009,10
PMC5241709,354
PMC6386990,3
PMC5402950,8
PMC5924487,94
PMC3652821,19
PMC5192216,2
PMC3498362,3
PMC4489260,6
PMC5545994,44
PMC3937185,1
PMC3160372,2
PMC3441405,8
PMC6072070,5
PMC6489300,11
PMC2708354,2
PMC3086885,5
PMC6467239,5
PMC6582683,10
PMC3740788,4
PMC3159465,16
PMC6018517,2
PMC5988725,2
PMC5977762,2
PMC6291926,1
PMC6540455,6
PMC2949900,26
PMC3012009,7
PMC3295902,4
PMC3144884,8
PMC3521227,11
PMC3521958,8
PMC3553066,14
PMC3982423,3
PMC4793894,9
PMC5426523,10
PMC5356653,10
PMC5427619,24
PMC6478656,4
PMC3095337,23
PMC3142134,12
PMC3526417,6
PMC3616870,9
PMC3960121,6
PMC4346958,6
PMC4991984,18
PMC5941492,19
PMC4031077,6
PMC5004121,23
PMC4734442,29
PMC4865099,12
PMC5683856,28
PMC6344585,2
PMC4130588,10
PMC3371192,10
PMC3274536,3
PMC3697991,3
PMC4429080,3
PMC4833304,5
PMC6414412,1
PMC5655125,3
PMC6617651,3
PMC6629651,4
PMC6265251,7
PMC3213685,11
PMC3626856,5
PMC4574318,11
PMC5096314,9
PMC5049997,5
PMC5629024,2
PMC6288293,2
PMC3749952,26
PMC4703969,4
PMC5648148,3
PMC6223087,5
PMC6525259,15
PMC6614823,2
PMC5839965,9
PMC5919691,3
PMC6513102,7
PMC3439921,3
PMC4853422,17
PMC4500593,5
PMC6520398,13
PMC6515683,7
PMC6567503,3
PMC6445851,3
PMC6472354,4
PMC3159465,16
PMC4345017,3
PMC5505702,3
PMC6172730,8
PMC2518140,1
PMC3395709,4
PMC3525979,6
PMC3498362,3
PMC4489260,6
PMC5545994,44
PMC4916473,19
PMC4739640,10
PMC6522071,9
PMC3925760,9
PMC4363787,2
PMC6105007,2
PMC6335505,2
PMC3058106,1
PMC3195727,22
PMC6469047,37
PMC6442332,4
PMC6352086,10
PMC2734555,6
PMC2718903,5
PMC2689870,37
PMC2816652,14
PMC2863163,8
PMC2892466,4
PMC2895626,5
PMC2861033,10
PMC2917039,4
PMC2939785,7
PMC2972666,9
PMC3073183,10
PMC3113938,3
PMC3180392,2
PMC3224118,16
PMC3245512,1
PMC3377939,1
PMC3128864,3
PMC3262209,3
PMC3061871,10
PMC3098270,3
PMC3132736,9
PMC3314566,10
PMC3348047,3
PMC3436770,6
PMC3446397,24
PMC3429780,9
PMC3412597,20
PMC3529607,5
PMC3406937,8
PMC3442288,16
PMC3377707,4
PMC3448701,12
PMC3457970,3
PMC3517537,12
PMC3522617,3
PMC3515909,5
PMC3848894,6
PMC3635895,6
PMC3848818,6
PMC3978487,24
PMC3978752,11
PMC3579429,4
PMC3674380,3
PMC3548333,3
PMC3961800,9
PMC3875898,3
PMC3849355,7
PMC3733810,6
PMC3768144,4
PMC3874416,25
PMC4067469,10
PMC4295756,5
PMC3787158,13
PMC3558433,9
PMC3575392,11
PMC3670933,7
PMC3760887,5
PMC3781103,14
PMC3859562,12
PMC4052785,13
PMC4302078,4
PMC4197225,9
PMC4110620,10
PMC4187325,29
PMC4303196,14
PMC4613905,4
PMC4354298,25
PMC4201705,26
PMC4171602,24
PMC4196175,11
PMC4294344,24
PMC4350363,8
PMC3931724,21
PMC3956890,8
PMC4035288,6
PMC4049614,16
PMC4190101,6
PMC4207815,1
PMC3916021,4
PMC4673097,45
PMC4324787,5
PMC4690401,5
PMC4460962,3
PMC4381533,23
PMC4507299,5
PMC4640083,1
PMC4764075,27
PMC4558165,12
PMC4662477,13
PMC4741994,9
PMC4508076,5
PMC4416884,11
PMC4469303,4
PMC4488260,3
PMC4488510,10
PMC4712318,21
PMC4485318,9
PMC4769543,6
PMC4893290,21
PMC5935844,3
PMC5068235,5
PMC5003486,7
PMC4725766,10
PMC5013662,20
PMC5052682,6
PMC4905492,16
PMC4991498,6
PMC5008315,16
PMC5053639,6
PMC5312352,9
PMC5087701,26
PMC4911051,30
PMC4920434,11
PMC5142791,31
PMC5485747,31
PMC5370447,10
PMC5479298,8
PMC5406535,7
PMC5820610,18
PMC5483589,12
PMC5814809,27
PMC5353940,14
PMC5790457,21
PMC5602680,10
PMC5366898,18
PMC5384279,27
PMC5430515,8
PMC5437008,4
PMC6328874,15
PMC6215649,14
PMC5921990,7
PMC6236982,6
PMC5956559,4
PMC6035266,2
PMC5977107,10
PMC6162382,10
PMC5805410,18
PMC6299400,14
PMC6062498,2
PMC6004648,34
PMC5865662,25
PMC5908318,14
PMC5955141,10
PMC6057453,30
PMC6201850,6
PMC6138385,11
PMC6535055,8
PMC6454020,14
PMC6343358,20
PMC6604188,7
PMC6547724,4
PMC6579120,14
PMC6609559,34
PMC6618071,14
PMC6454633,4
PMC6482513,30
PMC6355773,34
PMC6418253,15
PMC6445126,6
PMC6586892,8
PMC6325915,2
PMC6527314,6
PMC6542691,4
PMC6167952,16
PMC6582465,1
PMC6444060,2
PMC5930469,1
PMC3951239,47
PMC4738337,20
PMC6089998,19
PMC2726578,2
PMC2949900,26
PMC2862395,1
PMC3144884,8
PMC3553066,14
PMC3431293,36
PMC3861490,7
PMC3787331,9
PMC3926850,15
PMC3608605,26
PMC4303152,2
PMC4381576,34
PMC4404593,22
PMC4559813,3
PMC4916053,10
PMC5087121,9
PMC5302936,82
PMC5349991,103
PMC5472759,3
PMC6115459,9
PMC6231523,36
PMC6537665,19
PMC6371578,4
PMC3406964,7
PMC3535709,1
PMC3583005,20
PMC4053938,9
PMC6505400,5
PMC4001325,21
PMC3931652,5
PMC5536353,5
PMC5480877,5
PMC5416693,7
PMC6005172,2
PMC4222602,1
PMC5610035,2
PMC2893168,4
PMC3213685,11
PMC3794608,4
PMC4992874,4
PMC6171262,19
PMC6231523,36
PMC3458843,20
PMC3258120,19
PMC4512094,18
PMC5008362,22
PMC5608750,8
PMC6473144,2
PMC6097013,3
PMC6391512,29
PMC6474637,106
PMC4794243,2
PMC2951892,1
PMC3348047,3
PMC5085127,8
PMC6610105,5
PMC3395709,4
PMC3525979,6
PMC3629368,2
PMC3400575,7
PMC6421592,34
PMC3772057,8
PMC3572080,11
PMC3608605,26
PMC3873387,6
PMC4530107,3
PMC4378860,8
PMC4857427,6
PMC5131449,3
PMC5615262,4
PMC5510721,2
PMC5472765,2
PMC6176871,4
PMC6248310,2
PMC6117355,4
PMC6614807,7
PMC3197655,2
PMC6278690,2
PMC6412103,2
PMC6595439,3
PMC2652719,2
PMC3204972,1
PMC3465331,9
PMC4078930,49
PMC3931724,21
PMC5985449,3
PMC2944999,1
PMC6572052,2
PMC3873369,11
PMC4682344,7
PMC6600468,2
PMC6095522,35
PMC3296693,29
PMC3847961,2
PMC3951239,47
PMC4568969,5
PMC4367845,5
PMC4659441,3
PMC5537485,4
PMC5404873,2
PMC5210615,21
PMC5802170,2
PMC5714221,5
PMC6482961,1
PMC3102692,4
PMC5312943,4
PMC6502085,1
PMC6406917,4
PMC6170800,1
PMC6528218,2
PMC6180508,2
PMC3721986,8
PMC3731661,21
PMC3618031,2
PMC3639244,1
PMC4170625,2
PMC4141782,25
PMC4650296,26
PMC4655963,10
PMC4910592,19
PMC5470975,8
PMC5731960,20
PMC6266061,13
PMC5926793,11
PMC6135800,6
PMC6426952,10
PMC3751090,24
PMC3829857,37
PMC3510512,5
PMC3684512,17
PMC3783169,5
PMC3660592,4
PMC4480927,3
PMC4922640,3
PMC4578944,5
PMC5342463,1
PMC6222792,4
PMC6471868,7
PMC2194797,1
PMC2225425,1
PMC1892809,1
PMC2688361,2
PMC2620272,37
PMC2395252,3
PMC2597745,1
PMC2788367,16
PMC2688939,1
PMC2687790,1
PMC2718516,4
PMC2671847,3
PMC2875241,5
PMC2884167,4
PMC2873396,11
PMC2924872,2
PMC2885367,1
PMC2882937,2
PMC2947508,2
PMC2951896,1
PMC3080808,2
PMC3097162,4
PMC3278837,2
PMC3073923,12
PMC3178546,16
PMC3219203,1
PMC3186740,1
PMC3248702,1
PMC3094729,2
PMC3089487,1
PMC3203610,4
PMC3111532,4
PMC3110801,2
PMC3166300,3
